circRNA	esophagus1	esophagus2	esophagus3	esophagus4	sigmoid_colon1	sigmoid_colon2	sigmoid_colon3	sigmoid_colon4
chr1_193138173_193135391_fwd	0	0	2	0	0	4	0	0
chr1_193142066_193135391_fwd	0	0	0	0	0	0	0	0
chr1_193142066_193138085_fwd	0	22	3	3	9	11	0	0
chr1_193150382_193147867_fwd	0	0	0	0	0	3	0	0
chr1_193152444_193138085_fwd	0	0	0	0	0	0	0	0
chr1_193152444_193141850_fwd	1	0	2	2	0	5	5	7
chr1_193152444_193147867_fwd	0	0	0	0	0	0	0	0
chr1_193152444_193150304_fwd	0	0	7	0	4	0	16	5
chr1_193212477_193203795_fwd	0	0	0	0	0	0	0	0
chr1_193236356_193232993_fwd	0	0	0	1	0	0	4	0
chr1_1637408_1704344_rev	3	0	0	0	0	0	0	0
chr1_205524357_205524232_fwd	0	0	0	0	0	0	0	0
chr1_3838964_3852421_rev	0	0	0	0	0	4	0	0
chr1_3839608_3845351_rev	0	0	2	0	0	0	0	0
chr1_3844907_3845351_rev	0	24	13	3	0	0	0	14
chr1_3848608_3848781_rev	0	0	0	0	0	0	0	3
chr1_243164284_243225321_rev	0	0	0	0	0	0	0	0
chr1_243185779_243191494_rev	0	0	0	0	0	2	0	0
chr1_243199060_243225321_rev	0	0	0	0	7	0	0	0
chr1_243221724_243225321_rev	0	0	0	0	0	0	0	0
chr1_179987286_179986169_fwd	0	0	0	0	0	0	0	4
chr1_179997175_179986169_fwd	0	0	4	0	0	3	0	5
chr1_179997175_179990507_fwd	0	1	1	0	0	0	0	4
chr1_179997175_179992062_fwd	0	0	0	0	0	0	0	0
chr1_179997175_179996553_fwd	0	0	0	0	0	3	0	0
chr1_180003287_179986169_fwd	0	0	4	0	0	0	0	0
chr1_180006567_179986169_fwd	0	7	7	0	0	0	0	0
chr1_180006567_179990507_fwd	0	0	0	0	0	0	9	0
chr1_180006567_180003174_fwd	0	1	0	8	0	13	0	11
chr1_180012075_179990507_fwd	0	0	0	0	0	2	0	0
chr1_180015970_179986169_fwd	0	0	0	0	0	2	0	0
chr1_180021009_180015849_fwd	0	0	2	0	0	0	0	0
chr1_180021009_180019949_fwd	0	0	0	0	0	0	0	2
chr1_180022848_180011929_fwd	0	0	0	0	0	0	0	0
chr1_180024582_180003174_fwd	0	0	5	0	0	0	0	0
chr1_180037089_180015849_fwd	0	0	0	3	0	0	0	0
chr1_180037089_180024419_fwd	0	0	2	0	0	0	0	0
chr1_180044173_180041138_fwd	0	0	0	0	0	0	0	0
chr1_180048705_180031320_fwd	0	0	0	0	0	0	0	0
chr1_180048705_180041138_fwd	0	0	0	0	0	2	0	2
chr1_180054502_180024419_fwd	0	0	0	0	0	0	0	0
chr1_180054502_180041138_fwd	0	0	0	0	0	0	2	0
chr1_180062366_180041138_fwd	0	0	0	0	0	0	0	3
chr1_180065272_180062220_fwd	0	0	4	1	7	13	4	8
chr1_180080661_180078463_fwd	0	0	0	1	0	0	0	0
chr1_180084178_180075022_fwd	0	0	4	0	0	0	0	0
chr1_180090796_180087578_fwd	0	0	0	0	0	2	0	0
chr1_180098985_180075022_fwd	0	0	0	0	0	0	0	0
chr1_26255865_26239762_fwd	0	0	5	0	0	0	0	0
chr1_26255865_26255171_fwd	0	0	4	0	0	2	0	0
chr1_26259802_26257597_fwd	0	15	13	0	0	22	13	4
chr1_26269614_26268483_fwd	0	0	2	0	0	0	0	0
chr1_26272071_26257597_fwd	1	0	0	0	0	0	0	0
chr1_111148053_111147642_fwd	1	0	0	0	0	15	7	0
chr1_111161296_111147642_fwd	3	0	9	10	8	17	11	8
chr1_150962958_150964563_rev	0	0	0	0	0	0	0	0
chr1_196715769_196713735_fwd	0	0	2	0	0	0	0	0
chr1_196726940_196715593_fwd	0	0	2	0	0	0	0	0
chr1_196728522_196725121_fwd	0	0	0	0	0	0	0	0
chr1_196743628_196713735_fwd	0	18	0	0	0	0	0	0
chr1_120509485_120511818_rev	6	0	0	0	0	0	0	0
chr1_120573072_120579194_rev	0	0	0	0	0	0	0	0
chr1_120578706_120579194_rev	0	0	0	0	0	0	0	0
chr1_147259918_147254870_fwd	0	0	0	0	0	0	5	0
chr1_147259918_147255813_fwd	0	0	1	0	0	0	0	3
chr1_147259918_147252623_fwd	0	0	8	0	0	9	13	23
chr1_147267518_147259837_fwd	0	0	0	1	0	0	0	0
chr1_147267518_147252623_fwd	0	0	0	0	0	0	0	0
chr1_147268878_147255813_fwd	0	0	0	0	0	0	0	0
chr1_147268878_147265932_fwd	0	0	0	0	0	0	0	0
chr1_147285487_147275354_fwd	0	8	8	3	3	12	20	16
chr1_147286500_147275354_fwd	0	0	0	0	1	0	0	0
chr1_147287733_147286298_fwd	0	6	1	0	0	8	0	0
chr1_239545749_239492709_fwd	0	0	7	0	0	2	0	6
chr1_239678288_239492709_fwd	0	0	0	0	0	0	0	3
chr1_239827378_239718796_fwd	0	0	0	0	0	0	0	3
chr1_108939636_108944057_rev	0	0	0	0	0	0	0	0
chr1_108939636_108950448_rev	0	0	0	0	0	0	0	0
chr1_108943475_108944057_rev	0	0	1	0	0	0	0	0
chr1_108943475_108950448_rev	0	0	0	0	0	0	0	0
chr1_108943475_108962469_rev	0	0	0	0	0	0	0	0
chr1_11827221_11823707_fwd	0	0	0	0	0	0	0	2
chr1_24827116_24797742_fwd	0	0	0	0	0	0	0	0
chr1_155269488_155344273_rev	0	0	0	0	0	0	0	0
chr1_35745451_35746992_rev	0	0	0	4	0	0	0	0
chr1_9743884_9744643_rev	0	0	0	0	0	12	0	3
chr1_9751473_9755309_rev	0	0	0	0	0	0	0	5
chr1_9755114_9773394_rev	0	1	0	0	0	0	0	0
chr1_47373107_47368469_fwd	0	0	0	0	0	6	0	0
chr1_47375293_47368469_fwd	0	4	4	0	0	0	0	0
chr1_47375293_47372955_fwd	0	0	0	1	0	0	0	0
chr1_47375293_47374909_fwd	0	0	2	4	0	0	0	4
chr1_224515876_224513781_fwd	0	0	0	0	0	0	0	0
chr1_224583267_224546829_fwd	0	0	0	0	0	0	3	0
chr1_224371423_224365879_fwd	0	0	11	0	0	7	7	12
chr1_224377177_224365879_fwd	0	0	0	0	0	0	2	0
chr1_94901669_94903524_rev	0	0	0	0	0	0	2	0
chr1_246591941_246591512_fwd	1	0	15	0	6	16	28	5
chr1_246634587_246621429_fwd	0	0	0	0	0	8	0	0
chr1_246642037_246631894_fwd	0	0	2	0	0	0	0	0
chr1_246648037_246591512_fwd	0	0	0	0	0	0	0	0
chr1_246648037_246621429_fwd	0	0	0	0	0	2	0	0
chr1_246660334_246647139_fwd	0	0	3	0	0	0	0	3
chr1_230664587_230663141_fwd	0	0	6	1	3	14	10	19
chr1_230669535_230664484_fwd	0	0	0	0	1	0	0	0
chr1_230671640_230663141_fwd	0	0	1	2	0	6	0	7
chr1_230675124_230663141_fwd	0	0	13	0	3	9	0	14
chr1_230679052_230663141_fwd	0	0	0	0	0	0	0	0
chr1_31697906_31702227_rev	0	0	0	0	0	0	0	0
chr1_85775674_85786461_rev	0	0	0	0	0	0	0	10
chr1_85868519_85896409_rev	0	0	0	0	0	0	0	0
chr1_85868519_86146183_rev	0	0	0	0	0	0	2	0
chr1_86057931_86115378_rev	0	0	0	0	0	0	0	0
chr1_86112567_86146183_rev	0	0	0	0	0	0	0	0
chr1_86124845_86126214_rev	0	0	0	0	0	0	0	5
chr1_86124845_86146183_rev	0	0	0	0	7	5	9	5
chr1_183951007_183978520_rev	0	0	0	0	0	0	0	0
chr1_183963901_183978520_rev	0	0	0	0	0	0	0	5
chr1_183973616_183978520_rev	0	0	0	0	0	0	0	5
chr1_160291819_160291929_rev	0	0	2	0	0	0	0	0
chr1_160298845_160332557_rev	0	0	0	0	0	0	0	0
chr1_160311868_160332557_rev	0	0	0	0	0	0	0	2
chr1_160313990_160325652_rev	0	0	0	0	0	0	0	2
chr1_160323431_160332557_rev	0	6	7	9	10	57	12	38
chr1_1320456_1321093_rev	0	0	0	0	0	0	0	0
chr1_1320456_1323287_rev	0	0	0	0	2	0	0	0
chr1_53211319_53210015_fwd	0	0	0	1	0	0	0	0
chr1_197329003_197328422_fwd	0	0	0	0	0	0	0	0
chr1_153969753_153360644_fwd	0	0	0	1	0	0	0	0
chr1_167546101_167548121_rev	0	0	2	0	0	0	5	0
chr1_16930594_16924325_fwd	0	0	0	0	0	0	0	0
chr1_16930594_16929846_fwd	0	0	3	0	0	3	6	0
chr1_16930594_16930124_fwd	0	0	0	0	3	0	0	0
chr1_16936873_16936637_fwd	0	0	2	0	0	0	0	0
chr1_16940093_16929846_fwd	0	0	0	0	1	0	0	6
chr1_16944282_16936637_fwd	0	0	1	0	0	0	0	0
chr1_16969934_16969116_fwd	0	0	0	0	0	0	0	0
chr1_16475825_16476062_rev	0	0	0	0	0	0	0	0
chr1_16475825_16490926_rev	0	0	0	0	0	2	0	0
chr1_16486426_16486661_rev	0	0	9	0	0	15	0	6
chr1_16490618_16490926_rev	0	0	0	0	0	5	0	0
chr1_74710098_74719372_rev	0	0	0	0	0	2	0	0
chr1_114719579_114720717_rev	0	0	2	2	0	3	0	0
chr1_114719579_114725333_rev	0	0	0	0	0	0	0	0
chr1_114719579_114727090_rev	0	3	0	0	0	0	0	0
chr1_114719579_114738072_rev	0	0	0	0	0	0	0	5
chr1_114725221_114738072_rev	0	0	5	0	0	0	5	6
chr1_114732604_114750207_rev	0	0	0	0	0	0	0	0
chr1_114733732_114738072_rev	0	0	6	0	0	9	11	0
chr1_114739692_114750207_rev	0	0	0	0	0	2	0	0
chr1_201485283_201490344_rev	0	0	2	0	0	38	8	12
chr1_201485283_201496304_rev	0	0	0	0	0	0	0	0
chr1_201488855_201488984_rev	0	0	0	0	0	0	0	0
chr1_201490176_201496304_rev	0	0	0	0	0	2	0	0
chr1_84565841_84570720_rev	0	0	0	0	0	0	0	2
chr1_9871187_9877989_rev	2	0	8	1	0	3	0	0
chr1_40997526_40987372_fwd	0	0	0	0	0	0	11	0
chr1_41001117_40997394_fwd	0	0	1	0	0	0	0	0
chr1_41002254_40997394_fwd	0	0	0	0	0	5	0	0
chr1_41002254_41001029_fwd	0	0	0	0	1	8	0	0
chr1_41009589_41008794_fwd	0	0	0	0	0	6	0	5
chr1_41010254_41008659_fwd	0	0	0	0	0	0	0	2
chr1_41010254_41008794_fwd	1	0	0	2	4	28	0	13
chr1_15445749_15443419_fwd	0	0	0	0	0	3	0	0
chr1_150799544_150806224_rev	0	0	0	0	0	3	0	0
chr1_150751781_150755150_rev	0	0	0	0	0	0	2	0
chr1_112416264_112412194_fwd	0	0	0	0	0	0	0	0
chr1_112457374_112412194_fwd	0	0	0	0	0	0	3	0
chr1_112457374_112454449_fwd	0	0	0	0	0	0	0	0
chr1_46932761_46938137_rev	0	0	0	0	0	0	0	2
chr1_46815264_46810808_fwd	0	0	0	0	0	0	0	0
chr1_46817181_46810808_fwd	0	0	0	0	0	0	0	0
chr1_155721618_155709773_fwd	0	0	0	0	3	0	0	0
chr1_155726019_155721517_fwd	0	0	0	0	0	0	0	0
chr1_155726019_155725382_fwd	0	0	6	3	3	3	0	8
chr1_155727738_155725382_fwd	0	17	3	0	0	2	0	0
chr1_173837046_173833376_fwd	0	0	0	0	0	2	0	0
chr1_173838259_173830660_fwd	0	0	0	0	0	0	0	2
chr1_173839546_173830660_fwd	0	0	3	0	0	0	0	0
chr1_173845291_173839367_fwd	0	0	0	0	0	0	0	0
chr1_100214817_100216199_rev	0	0	0	0	0	0	0	0
chr1_100214817_100218747_rev	0	0	0	0	0	8	0	0
chr1_100235436_100240884_rev	0	0	2	0	3	0	0	0
chr1_167975015_167951800_fwd	0	0	2	0	0	0	0	0
chr1_167975015_167966629_fwd	0	0	15	2	5	25	11	32
chr1_167993440_167966629_fwd	0	2	0	0	0	0	0	0
chr1_167993440_167991204_fwd	0	0	0	0	0	5	0	0
chr1_168004793_167966629_fwd	0	0	0	0	0	0	12	0
chr1_168004793_167987495_fwd	0	0	0	0	0	7	0	0
chr1_168004793_168002482_fwd	0	0	8	0	0	0	0	0
chr1_168023047_168002482_fwd	0	0	0	0	0	4	0	0
chr1_168023047_168015781_fwd	0	1	0	0	0	0	0	0
chr1_168023047_168019545_fwd	0	0	17	0	5	7	7	4
chr1_168045227_168019545_fwd	0	0	0	0	0	5	0	0
chr1_168045227_168022988_fwd	0	5	0	0	0	0	0	0
chr1_168045227_168038371_fwd	0	0	0	0	0	5	0	2
chr1_168045227_168043025_fwd	0	0	4	0	0	0	0	0
chr1_168068463_168038371_fwd	0	6	0	0	10	0	0	0
chr1_168068463_168043025_fwd	0	0	0	0	0	0	0	0
chr1_168068463_168063621_fwd	0	0	0	0	0	0	0	0
chr1_160224442_160225663_rev	0	0	0	0	0	2	0	0
chr1_160231297_160261358_rev	0	0	0	3	0	0	0	0
chr1_160237135_160244034_rev	0	0	0	0	0	0	0	0
chr1_160237135_160240370_rev	0	0	1	0	0	0	0	2
chr1_113908191_113906996_fwd	0	0	0	0	0	0	5	0
chr1_113908191_113908009_fwd	0	0	0	0	0	0	0	0
chr1_15633879_15633439_fwd	0	0	0	0	0	0	0	0
chr1_15638434_15626669_fwd	0	0	4	0	0	0	0	0
chr1_15643650_15626669_fwd	0	0	0	0	0	0	0	0
chr1_15643650_15630325_fwd	0	0	0	0	0	0	0	0
chr1_15643650_15638307_fwd	0	12	11	10	0	0	5	14
chr1_15649823_15630325_fwd	0	0	0	0	0	0	0	0
chr1_15651895_15630325_fwd	0	0	0	2	0	9	0	10
chr1_15651895_15638307_fwd	0	14	0	0	0	0	0	0
chr1_15651895_15649720_fwd	0	0	2	0	0	10	0	0
chr1_20655440_20655779_rev	0	0	1	0	0	0	0	0
chr1_162761454_162761211_fwd	0	0	0	0	0	2	0	0
chr1_200648439_200649226_rev	0	3	0	0	0	0	0	0
chr1_200648439_200666751_rev	0	0	0	1	0	0	0	0
chr1_200650425_200659116_rev	0	0	0	0	0	0	0	0
chr1_200665937_200666751_rev	0	0	0	0	0	0	0	0
chr1_224190319_224189577_fwd	0	10	4	0	12	8	0	28
chr1_197539964_197595333_rev	0	0	0	0	0	6	0	0
chr1_197539964_197715074_rev	0	0	0	0	0	0	0	2
chr1_197545922_197583253_rev	0	1	0	0	0	0	0	0
chr1_197545922_197607174_rev	0	0	0	0	0	0	0	0
chr1_197553022_197772932_rev	0	0	0	0	0	0	0	0
chr1_197583152_197611976_rev	0	0	0	0	0	0	0	6
chr1_197583152_197617759_rev	0	0	0	0	0	0	5	2
chr1_197583152_197645743_rev	0	0	1	0	0	0	0	0
chr1_197595208_197617759_rev	0	0	3	0	0	0	0	0
chr1_197595208_197645743_rev	0	0	1	0	0	0	0	0
chr1_197607073_197658369_rev	0	0	1	0	0	0	0	0
chr1_197617659_197645743_rev	0	0	1	0	0	0	0	0
chr1_197642711_197658369_rev	6	11	26	0	3	17	11	36
chr1_197642711_197672156_rev	0	2	0	0	0	0	0	0
chr1_197642711_197715074_rev	0	0	12	2	0	6	0	12
chr1_197642711_197772932_rev	0	0	0	1	0	0	0	0
chr1_197652235_197658369_rev	0	0	8	0	0	0	0	0
chr1_197652235_197674169_rev	0	0	0	0	0	0	0	0
chr1_197652235_197715074_rev	0	0	2	0	0	0	0	0
chr1_197672037_197674169_rev	0	0	2	0	0	0	3	0
chr1_114587387_114587952_rev	0	0	2	0	0	7	0	0
chr1_114587387_114595873_rev	0	0	0	10	0	0	0	0
chr1_114601508_114608873_rev	0	0	0	0	0	2	0	0
chr1_114608686_114622065_rev	0	0	0	0	2	0	0	0
chr1_114618386_114622065_rev	0	0	1	0	0	0	0	0
chr1_114618386_114645559_rev	0	0	0	1	0	0	0	0
chr1_111194578_111197253_rev	0	0	0	2	0	0	0	0
chr1_10467190_10469338_rev	0	0	5	0	0	9	4	18
chr1_3868053_3858718_fwd	0	0	1	0	0	0	0	0
chr1_3872572_3867974_fwd	0	0	0	0	0	5	0	2
chr1_54871350_54876047_rev	0	0	0	6	0	0	0	0
chr1_26447660_26446316_fwd	10	1	5	3	4	20	29	16
chr1_26460144_26446316_fwd	2	0	0	2	11	0	0	6
chr1_26460144_26447559_fwd	2	0	2	0	3	8	0	0
chr1_26460144_26457791_fwd	0	0	5	0	0	0	0	3
chr1_12572728_12580666_rev	0	0	2	0	0	0	0	0
chr1_12578718_12579412_rev	2	0	37	12	11	41	27	42
chr1_12578718_12580666_rev	0	0	0	1	0	3	6	3
chr1_182880608_182874854_fwd	0	0	0	2	0	3	0	0
chr1_182881647_182872337_fwd	0	0	0	0	0	0	0	0
chr1_182884813_182884613_fwd	0	0	0	0	0	0	5	2
chr1_209831043_209830108_fwd	0	0	0	0	0	0	2	0
chr1_231750076_231701955_fwd	10	0	0	0	0	0	0	0
chr1_231767269_231767140_fwd	0	0	1	0	0	0	0	0
chr1_231771070_231749926_fwd	0	0	0	0	0	0	0	0
chr1_231771070_231767140_fwd	0	0	8	0	0	8	0	0
chr1_231774817_231749926_fwd	0	0	0	0	0	0	0	0
chr1_231800210_231749926_fwd	0	0	0	0	0	0	0	0
chr1_231818517_231767140_fwd	0	0	0	0	3	0	0	0
chr1_231818517_231795242_fwd	0	17	21	0	3	8	5	7
chr1_231818517_231800108_fwd	0	0	0	0	0	4	0	3
chr1_231818517_231818329_fwd	0	0	1	0	0	0	0	3
chr1_231819150_231795242_fwd	0	0	2	0	0	0	0	0
chr1_232008983_231958828_fwd	0	0	0	0	0	0	0	0
chr1_222872432_222823884_fwd	0	0	0	0	0	0	0	0
chr1_222943332_222942807_fwd	0	0	0	0	0	0	0	0
chr1_222943332_222899781_fwd	0	0	0	0	0	2	2	0
chr1_224974153_224952670_fwd	0	6	3	8	0	0	5	10
chr1_225007544_224952670_fwd	1	0	9	0	2	4	0	0
chr1_225023865_225002783_fwd	0	0	2	0	0	0	0	0
chr1_225023865_225007413_fwd	0	0	1	0	0	0	0	0
chr1_225023865_225023615_fwd	0	0	2	0	0	0	0	0
chr1_225038823_225023615_fwd	0	0	0	0	0	0	0	0
chr1_225043983_224952670_fwd	0	0	1	0	0	0	0	0
chr1_225043983_225002783_fwd	0	0	0	0	0	0	0	0
chr1_225097239_225002783_fwd	0	0	0	1	0	0	0	0
chr1_225097239_225079207_fwd	0	0	0	0	0	0	0	0
chr1_225097239_225080379_fwd	0	0	0	0	0	0	0	0
chr1_225123614_225079207_fwd	0	0	0	0	0	0	4	0
chr1_225123614_225097118_fwd	0	0	0	0	0	0	0	0
chr1_225144628_225082549_fwd	0	0	0	0	0	0	0	7
chr1_225152883_225002783_fwd	0	0	0	0	0	0	0	0
chr1_225152883_225144397_fwd	0	0	0	0	0	0	0	0
chr1_225153826_225079207_fwd	0	0	0	0	0	2	0	0
chr1_225185425_224974091_fwd	0	0	0	0	0	0	0	0
chr1_225185425_225002783_fwd	0	0	0	0	0	0	0	0
chr1_225185425_225079207_fwd	0	0	0	0	0	0	0	0
chr1_225185425_225152005_fwd	0	0	2	0	0	0	0	0
chr1_225185425_225167939_fwd	0	0	0	0	0	0	2	0
chr1_225192911_225050210_fwd	0	0	0	0	0	0	0	0
chr1_225206179_225167939_fwd	0	0	0	0	0	0	0	0
chr1_225206179_225185291_fwd	0	0	0	0	0	0	0	5
chr1_225207220_225185291_fwd	0	0	0	0	0	0	0	0
chr1_225290082_225264197_fwd	0	0	0	0	0	0	0	0
chr1_225392451_225374688_fwd	0	0	0	0	0	0	0	0
chr1_78013619_78013051_fwd	0	0	4	0	0	0	0	0
chr1_6667709_6681037_rev	0	1	0	0	0	0	0	0
chr1_15536814_15529088_fwd	0	0	1	0	0	0	0	0
chr1_15536814_15534237_fwd	0	20	7	6	4	24	6	13
chr1_15536814_15536475_fwd	0	0	1	0	0	11	0	0
chr1_15544583_15534237_fwd	0	0	0	0	0	0	0	0
chr1_15546871_15529088_fwd	0	6	0	0	0	2	0	0
chr1_15548428_15534237_fwd	3	0	1	0	0	0	0	0
chr1_15559656_15546767_fwd	1	0	0	0	0	0	0	0
chr1_15564359_15529088_fwd	0	0	0	0	0	0	0	3
chr1_15564359_15563929_fwd	0	0	0	0	0	0	0	0
chr1_65366196_65364635_fwd	0	1	7	0	4	13	14	30
chr1_171989148_171987656_fwd	0	0	0	0	4	0	0	0
chr1_172253682_172131175_fwd	0	0	1	0	0	0	0	0
chr1_172308839_171921748_fwd	0	0	0	0	0	0	0	2
chr1_172388809_172387133_fwd	0	0	2	0	0	0	0	0
chr1_93876268_93877862_rev	0	0	0	2	0	4	6	6
chr1_62473982_62477834_rev	0	0	0	0	0	0	4	0
chr1_62504630_62545039_rev	0	0	0	0	0	2	0	0
chr1_62535493_62543745_rev	0	0	0	0	0	0	2	0
chr1_62537891_62539892_rev	0	0	0	0	0	3	0	0
chr1_62537891_62552901_rev	0	0	0	0	0	0	7	0
chr1_62555825_62578966_rev	0	0	3	0	0	0	0	0
chr1_62555825_62619993_rev	0	0	0	0	0	0	0	0
chr1_62577262_62586624_rev	0	0	4	0	0	0	8	0
chr1_62577262_62625401_rev	0	0	2	0	0	0	0	0
chr1_62625259_62663130_rev	0	0	1	0	0	0	0	0
chr1_62631240_62654159_rev	0	0	0	0	0	0	0	0
chr1_62631240_62663130_rev	0	0	2	0	0	0	0	0
chr1_100995110_101013818_rev	0	0	0	0	0	0	0	0
chr1_100995110_101021765_rev	0	0	4	0	0	0	0	0
chr1_101001467_101013818_rev	0	0	0	0	0	0	0	2
chr1_155139891_155784389_rev	0	0	0	2	0	0	0	0
chr1_97515726_97549744_rev	0	0	0	0	0	18	4	22
chr1_97515726_97595166_rev	0	0	0	0	0	0	0	12
chr1_97549560_97573970_rev	0	0	0	0	0	6	0	0
chr1_97549560_97699547_rev	0	0	0	0	0	0	0	0
chr1_97573760_97699547_rev	0	0	0	0	0	0	10	0
chr1_97593218_97699547_rev	0	0	0	0	0	0	0	0
chr1_97679095_97699547_rev	1	3	2	0	0	15	5	7
chr1_97679095_97721671_rev	0	2	0	0	0	10	0	0
chr1_97679095_97740479_rev	0	0	0	0	0	0	0	0
chr1_111118805_111126294_rev	0	0	0	0	0	0	0	0
chr1_205159547_205160270_rev	0	0	0	0	0	0	0	9
chr1_205159547_205163955_rev	1	0	0	0	0	0	0	0
chr1_205161258_205163955_rev	0	0	3	0	4	0	6	3
chr1_205169163_205187806_rev	0	0	0	0	0	0	0	0
chr1_212047417_212047151_fwd	0	0	1	0	0	0	0	0
chr1_1337977_1341805_rev	0	0	0	0	0	0	0	0
chr1_21221747_21228041_rev	0	0	2	0	0	11	8	5
chr1_21225250_21228041_rev	0	0	0	0	0	8	0	0
chr1_21227159_21228041_rev	0	0	4	0	4	8	0	40
chr1_21233558_21245103_rev	0	0	1	0	0	8	0	0
chr1_21235850_21238244_rev	0	0	0	0	0	0	7	0
chr1_21235850_21245103_rev	0	0	0	0	0	10	0	0
chr1_21236746_21238244_rev	0	0	3	0	0	3	0	6
chr1_21244989_21247363_rev	0	0	1	0	0	0	0	0
chr1_21247221_21256138_rev	0	0	0	0	0	3	0	7
chr1_21247221_21258839_rev	0	0	1	0	0	4	5	0
chr1_21255947_21260392_rev	10	0	0	0	0	0	0	0
chr1_21260271_21272911_rev	0	0	0	0	0	2	0	5
chr1_21260271_21279332_rev	0	0	0	0	0	0	0	5
chr1_21272699_21272911_rev	0	0	0	0	0	4	3	0
chr1_21272699_21279332_rev	0	0	0	0	0	0	0	0
chr1_21272699_21290156_rev	0	0	6	0	15	48	24	50
chr1_52911566_52914095_rev	0	0	0	0	0	0	0	0
chr1_184694044_184749592_rev	0	0	0	0	0	2	0	0
chr1_184706643_184711877_rev	0	0	0	0	0	8	0	0
chr1_46683300_46691937_rev	0	0	0	0	0	0	0	0
chr1_245017326_245002121_fwd	0	0	0	0	0	0	0	0
chr1_245059458_245002121_fwd	0	0	5	0	0	0	0	0
chr1_245083688_245017242_fwd	0	0	8	0	0	2	5	0
chr1_245083688_245059386_fwd	0	0	1	0	0	0	0	0
chr1_63555515_63531820_fwd	0	0	0	0	0	0	0	0
chr1_63561857_63551725_fwd	0	0	1	0	0	0	0	3
chr1_63571128_63555358_fwd	0	0	0	0	0	0	0	0
chr1_231370562_231374099_rev	1	4	27	0	0	48	15	77
chr1_44874678_44875695_rev	0	0	1	0	0	0	0	0
chr1_44874678_44880008_rev	0	0	0	0	0	0	0	2
chr1_44978315_44978460_rev	0	0	0	2	0	0	0	0
chr1_32224475_32224034_fwd	0	0	4	7	0	0	0	0
chr1_32226530_32224034_fwd	0	0	0	0	0	2	0	0
chr1_32226530_32226171_fwd	0	0	0	0	0	2	0	0
chr1_32229208_32228499_fwd	0	0	0	0	0	0	0	0
chr1_20817392_20865262_rev	0	0	1	0	0	0	0	0
chr1_20840856_20865262_rev	0	0	0	0	0	11	0	0
chr1_20840856_20886371_rev	0	0	0	1	0	0	0	0
chr1_20857403_20865262_rev	0	0	0	2	0	2	0	0
chr1_20864476_20865262_rev	0	0	0	0	0	0	0	2
chr1_20864476_20942330_rev	0	0	0	0	0	0	0	0
chr1_20879323_20895501_rev	0	0	0	0	0	0	0	3
chr1_20893517_20895501_rev	0	0	0	0	0	3	6	13
chr1_20893517_20942330_rev	0	0	0	0	0	0	0	0
chr1_20904883_20942330_rev	0	0	0	7	0	7	0	0
chr1_20904883_21050994_rev	0	1	0	0	0	0	0	0
chr1_20941491_20942330_rev	0	1	0	0	0	5	0	0
chr1_20941491_20950111_rev	0	14	3	0	0	0	0	0
chr1_20941491_20981227_rev	0	0	0	0	0	0	0	4
chr1_20950003_20981227_rev	0	0	0	0	0	6	0	0
chr1_20969474_20981227_rev	0	0	3	2	0	9	13	18
chr1_20969474_21002808_rev	0	2	0	0	0	7	0	15
chr1_20969474_21050994_rev	0	0	0	0	0	2	0	0
chr1_20973002_21002808_rev	0	0	0	0	0	2	0	0
chr1_20980334_20981227_rev	0	0	0	0	0	0	0	0
chr1_20980334_21050994_rev	0	17	0	0	0	0	0	3
chr1_20981048_21002808_rev	0	0	3	0	0	0	0	0
chr1_21001199_21002808_rev	0	0	1	0	0	4	0	0
chr1_21001199_21050994_rev	0	0	0	0	0	0	0	4
chr1_21001199_21111383_rev	0	0	0	0	0	4	0	0
chr1_21002713_21111383_rev	2	0	2	2	0	6	0	0
chr1_21050866_21089213_rev	0	1	0	0	0	0	0	0
chr1_21050866_21111383_rev	0	0	0	0	0	4	6	8
chr1_21089138_21111383_rev	2	0	42	6	13	0	22	38
chr1_205616478_205620838_rev	0	0	0	0	0	6	0	0
chr1_205616478_205623891_rev	0	12	15	5	9	33	13	29
chr1_205618957_205619073_rev	0	0	0	0	0	0	0	0
chr1_205618957_205620838_rev	0	0	0	0	0	2	4	0
chr1_205618957_205623891_rev	0	0	0	0	0	2	0	0
chr1_19235130_19244015_rev	0	0	0	0	0	2	0	0
chr1_19238017_19244015_rev	0	0	1	0	0	0	0	0
chr1_19243614_19244015_rev	0	0	0	0	0	0	0	3
chr1_225507951_225513016_rev	0	0	0	0	0	0	0	0
chr1_225507951_225514900_rev	0	0	3	0	0	0	0	5
chr1_225519198_225567414_rev	0	0	0	0	0	0	2	0
chr1_225530554_225555083_rev	0	0	2	0	0	0	0	0
chr1_225530554_225567414_rev	0	0	0	0	4	4	0	0
chr1_225554906_225567414_rev	0	0	5	0	3	5	0	18
chr1_8862887_8863343_rev	0	0	1	0	0	0	0	0
chr1_28987905_28987431_fwd	0	0	0	3	4	0	0	0
chr1_29015767_28993330_fwd	0	0	0	0	0	5	0	0
chr1_29018442_28993330_fwd	6	0	0	0	0	0	0	3
chr1_29039426_29035826_fwd	0	0	0	0	0	16	0	21
chr1_29053312_29035826_fwd	0	0	0	1	3	9	3	14
chr1_29115803_29112368_fwd	0	0	0	0	0	0	0	0
